"week" "chw" "score" "rank" "week_mean" "week_sd" "threshold"
"2153" 34 "89fda0284e008d2e0c980fb13f99f8e5" 14.5648801789345 87 31.6836897879538 22.0653522977614 75.8143943834766
"2154" 34 "70c6ba6f55ed21716fe725c21469fe3b" 14.3122757296415 88 31.6836897879538 22.0653522977614 75.8143943834766
"2155" 34 "89fda0284e008d2e0c980fb13f987d0e" 14.2687694607588 89 31.6836897879538 22.0653522977614 75.8143943834766
"2156" 34 "89fda0284e008d2e0c980fb13f9509fd" 14.1944270796403 90 31.6836897879538 22.0653522977614 75.8143943834766
"2157" 34 "89fda0284e008d2e0c980fb13f99a86d" 14.150750630159 91 31.6836897879538 22.0653522977614 75.8143943834766
"2158" 34 "89fda0284e008d2e0c980fb13f96442a" 14.0610336467414 92 31.6836897879538 22.0653522977614 75.8143943834766
"2159" 34 "89fda0284e008d2e0c980fb13f97583c" 13.9382622224528 93 31.6836897879538 22.0653522977614 75.8143943834766
"2160" 34 "89fda0284e008d2e0c980fb13f992222" 13.9382622224528 94 31.6836897879538 22.0653522977614 75.8143943834766
"2161" 34 "89fda0284e008d2e0c980fb13f9b1ab6" 13.2850766501419 95 31.6836897879538 22.0653522977614 75.8143943834766
"2162" 34 "89fda0284e008d2e0c980fb13f992875" 13.0990204313425 96 31.6836897879538 22.0653522977614 75.8143943834766
"2163" 34 "89fda0284e008d2e0c980fb13f97bafa" 13.083275460391 97 31.6836897879538 22.0653522977614 75.8143943834766
"2164" 34 "70c6ba6f55ed21716fe725c214692ffd" 13.0042666357221 98 31.6836897879538 22.0653522977614 75.8143943834766
"2165" 34 "89fda0284e008d2e0c980fb13f982710" 12.961510764075 99 31.6836897879538 22.0653522977614 75.8143943834766
"2166" 34 "89fda0284e008d2e0c980fb13f976d3e" 12.9439866104751 100 31.6836897879538 22.0653522977614 75.8143943834766
"2167" 34 "89fda0284e008d2e0c980fb13f97eeaa" 12.9439866104751 101 31.6836897879538 22.0653522977614 75.8143943834766
"2168" 34 "89fda0284e008d2e0c980fb13f9692b3" 12.5251413943723 102 31.6836897879538 22.0653522977614 75.8143943834766
"2169" 34 "fcd13ae716841026ee760704bb0d99ee" 11.7710321034542 103 31.6836897879538 22.0653522977614 75.8143943834766
"2170" 34 "89fda0284e008d2e0c980fb13f98a6d5" 10.5362590456266 104 31.6836897879538 22.0653522977614 75.8143943834766
"2171" 34 "fb6e0b19cbe3ef683a10c4c47669bc70" 10.1632270500931 105 31.6836897879538 22.0653522977614 75.8143943834766
"2172" 35 "89fda0284e008d2e0c980fb13f9623b3" 130.019384652077 1 30.6956843551309 23.6420395697074 77.9797634945456
"2173" 35 "89fda0284e008d2e0c980fb13f961f23" 125.81897441616 2 30.6956843551309 23.6420395697074 77.9797634945456
"2174" 35 "89fda0284e008d2e0c980fb13f9b3322" 96.9234653255549 3 30.6956843551309 23.6420395697074 77.9797634945456
"2175" 35 "89fda0284e008d2e0c980fb13f989136" 85.9092195525302 4 30.6956843551309 23.6420395697074 77.9797634945456
"2176" 35 "89fda0284e008d2e0c980fb13f9866e8" 73.8329392281929 5 30.6956843551309 23.6420395697074 77.9797634945456
"2177" 35 "89fda0284e008d2e0c980fb13f9b323a" 65.5054167841434 6 30.6956843551309 23.6420395697074 77.9797634945456
"2178" 35 "89fda0284e008d2e0c980fb13f9b3f75" 61.8322238948337 7 30.6956843551309 23.6420395697074 77.9797634945456
"2179" 35 "89fda0284e008d2e0c980fb13f9a4d8a" 59.9240617397696 8 30.6956843551309 23.6420395697074 77.9797634945456
"2180" 35 "89fda0284e008d2e0c980fb13f955cb1" 55.4381987645495 9 30.6956843551309 23.6420395697074 77.9797634945456
"2181" 35 "89fda0284e008d2e0c980fb13f97fc0a" 48.7044783555053 10 30.6956843551309 23.6420395697074 77.9797634945456
"2182" 35 "89fda0284e008d2e0c980fb13f9a3e49" 47.06408465388 11 30.6956843551309 23.6420395697074 77.9797634945456
"2183" 35 "89fda0284e008d2e0c980fb13f9ae796" 44.4111447944467 12 30.6956843551309 23.6420395697074 77.9797634945456
"2184" 35 "89fda0284e008d2e0c980fb13f98e475" 43.6273429940846 13 30.6956843551309 23.6420395697074 77.9797634945456
"2185" 35 "89fda0284e008d2e0c980fb13f976d3e" 42.9498336812489 14 30.6956843551309 23.6420395697074 77.9797634945456
"2186" 35 "89fda0284e008d2e0c980fb13f9735c8" 41.2178560911442 15 30.6956843551309 23.6420395697074 77.9797634945456
"2187" 35 "89fda0284e008d2e0c980fb13f999c89" 40.5975057159565 16 30.6956843551309 23.6420395697074 77.9797634945456
"2188" 35 "89fda0284e008d2e0c980fb13f9992a6" 40.3942723876869 17 30.6956843551309 23.6420395697074 77.9797634945456
"2189" 35 "89fda0284e008d2e0c980fb13f950d25" 39.4795300347139 18 30.6956843551309 23.6420395697074 77.9797634945456
"2190" 35 "fcd13ae716841026ee760704bb0d99ee" 38.5731546528012 19 30.6956843551309 23.6420395697074 77.9797634945456
"2191" 35 "89fda0284e008d2e0c980fb13f95477d" 38.1052212533556 20 30.6956843551309 23.6420395697074 77.9797634945456
"2192" 35 "89fda0284e008d2e0c980fb13f9917a0" 37.1136822805031 21 30.6956843551309 23.6420395697074 77.9797634945456
"2193" 35 "89fda0284e008d2e0c980fb13f952278" 36.6993098943139 22 30.6956843551309 23.6420395697074 77.9797634945456
"2194" 35 "89fda0284e008d2e0c980fb13f97722c" 35.2247406363758 23 30.6956843551309 23.6420395697074 77.9797634945456
"2195" 35 "89fda0284e008d2e0c980fb13f98d506" 33.4103576969485 24 30.6956843551309 23.6420395697074 77.9797634945456
"2196" 35 "89fda0284e008d2e0c980fb13f982710" 33.3390942873789 25 30.6956843551309 23.6420395697074 77.9797634945456
"2197" 35 "89fda0284e008d2e0c980fb13f9b1c77" 31.3584014770933 26 30.6956843551309 23.6420395697074 77.9797634945456
