"chw" "aggregate_count" "aggregate_percent" "chw2" "total_count" "total_percent"
"206" "89fda0284e008d2e0c980fb13f96bd60" 0 0 "89fda0284e008d2e0c980fb13f96bd60" 0 0
"207" "89fda0284e008d2e0c980fb13f993d70" 0 0 "89fda0284e008d2e0c980fb13f993d70" 0 0
"208" "89fda0284e008d2e0c980fb13f94e6b6" 8 0.0227920227920228 "89fda0284e008d2e0c980fb13f94e6b6" 0 0
"209" "89fda0284e008d2e0c980fb13f9a4d8a" 54 0.153846153846154 "89fda0284e008d2e0c980fb13f9a4d8a" 1 0.0136986301369863
"210" "89fda0284e008d2e0c980fb13f9b3322" 64 0.309178743961353 "89fda0284e008d2e0c980fb13f9b3322" 14 0.191780821917808
"211" "fcd13ae716841026ee760704bb0d92e5" 1 0.00714285714285714 "fcd13ae716841026ee760704bb0d92e5" 0 0
"212" "89fda0284e008d2e0c980fb13f9a0d1f" 0 0 "89fda0284e008d2e0c980fb13f9a0d1f" 0 0
"213" "fb6e0b19cbe3ef683a10c4c47669d46d" 2 0.0277777777777778 "fb6e0b19cbe3ef683a10c4c47669d46d" 0 0
"214" "89fda0284e008d2e0c980fb13f96fddb" 0 0 "89fda0284e008d2e0c980fb13f96fddb" 0 0
"215" "89fda0284e008d2e0c980fb13f96a690" 0 0 "89fda0284e008d2e0c980fb13f96a690" 0 0
"216" "70c6ba6f55ed21716fe725c214691571" 1 0.00355871886120996 "70c6ba6f55ed21716fe725c214691571" 0 0
"217" "89fda0284e008d2e0c980fb13f9859d8" 1 0.00478468899521531 "89fda0284e008d2e0c980fb13f9859d8" 0 0
"218" "70c6ba6f55ed21716fe725c2146972eb" 3 0.0143540669856459 "70c6ba6f55ed21716fe725c2146972eb" 0 0
"219" "89fda0284e008d2e0c980fb13f96de63" 2 0.00956937799043062 "89fda0284e008d2e0c980fb13f96de63" 0 0
"220" "89fda0284e008d2e0c980fb13f9a2e6b" 24 0.114832535885167 "89fda0284e008d2e0c980fb13f9a2e6b" 2 0.0273972602739726
"222" "89fda0284e008d2e0c980fb13f97710a" 0 0 "89fda0284e008d2e0c980fb13f97710a" 0 0
"223" "fb6e0b19cbe3ef683a10c4c47669d0ce" 2 0.00956937799043062 "fb6e0b19cbe3ef683a10c4c47669d0ce" 0 0
"224" "89fda0284e008d2e0c980fb13f9b05d4" 7 0.0972222222222222 "89fda0284e008d2e0c980fb13f9b05d4" 0 0
"225" "fb6e0b19cbe3ef683a10c4c47669bc70" 0 0 "fb6e0b19cbe3ef683a10c4c47669bc70" 0 0
"226" "89fda0284e008d2e0c980fb13f959c0a" 5 0.0364963503649635 "89fda0284e008d2e0c980fb13f959c0a" 0 0
"227" "89fda0284e008d2e0c980fb13f9a1c42" 1 0.0072992700729927 "89fda0284e008d2e0c980fb13f9a1c42" 0 0
"228" "89fda0284e008d2e0c980fb13f9a06a3" 0 0 "89fda0284e008d2e0c980fb13f9a06a3" 0 0
"229" "89fda0284e008d2e0c980fb13f9a052b" 0 0 "89fda0284e008d2e0c980fb13f9a052b" 0 0
"230" "89fda0284e008d2e0c980fb13f98fd43" 3 0.0447761194029851 "89fda0284e008d2e0c980fb13f98fd43" 0 0
